GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "17900","Columbia, SC (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1307250,1458229,1616213,1823762,2066739,2366539,2609730,2864484,3126547,3486845,3918398,4365243,4880923,5226561,5719692,6342605,6841697,7367051,7867345,8525056,9236535,9823521,10313414,10904786,11419868,12148573,12956871,13907951,14766437,16064208,16802123,17997954,18419488,19039874,19793261,20899349,22006291,23799078,25187874,26520171,26141812,26729738,27916986,28989335,29629029,31114782,33030513,33963249,35597983,36624945,38546616,41096576,45296599,46376952,49761255
 "17900","Columbia, SC (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",393522,405343,420632,427654,438518,455302,461809,467203,477566,483307,491796,499796,505283,507615,513337,518709,521313,528371,532846,537516,543917,551633,563238,572323,581956,589879,599158,608946,619752,630966,640126,649567,659125,666087,676083,690421,699160,715091,730546,745740,759400,769268,774282,779789,785844,792359,801088,807629,813748,819345,825063,830137,837804,848112,858302
 "17900","Columbia, SC (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3322,3598,3842,4265,4713,5198,5651,6131,6547,7215,7968,8734,9660,10296,11142,12228,13124,13943,14765,15860,16982,17808,18311,19054,19623,20595,21625,22839,23826,25460,26248,27708,27945,28585,29276,30270,31475,33281,34478,35562,34424,34747,36055,37176,37703,39269,41232,42053,43746,44700,46720,49506,54066,54683,57976
 "17980","Columbus, GA-AL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",999422,997883,1054760,1097129,1188217,1300484,1389281,1536069,1677630,1868015,1995858,2190346,2442884,2668554,2825296,3139821,3369532,3599359,3804357,4059078,4204841,4443980,4651409,5045446,5198214,5434723,5661871,5874547,6255043,6726470,6995013,7352919,7699711,8047556,8297545,8618804,9015642,9407053,9576803,9852179,9702211,10193666,10967092,11190928,11083535,11324383,11828777,12003633,12332477,12725526,13097197,14112080,15236502,15385549,16096877
 "17980","Columbus, GA-AL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",264135,267760,266637,259408,250185,256975,262218,267778,266240,272274,272778,272394,271914,275828,274304,275369,276891,278633,279713,278750,277832,279107,278370,287768,289712,292731,291424,291572,292760,292548,292647,294278,295679,297571,291137,297196,298859,301715,298991,299698,305809,309663,316209,324335,330148,328276,326456,323274,320758,323741,327475,329196,326478,323826,323768
 "17980","Columbus, GA-AL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3784,3727,3956,4229,4749,5061,5298,5736,6301,6861,7317,8041,8984,9675,10300,11402,12169,12918,13601,14562,15134,15922,16709,17533,17943,18566,19428,20148,21366,22993,23903,24986,26041,27044,28500,29000,30167,31179,32030,32874,31726,32919,34683,34504,33571,34497,36234,37131,38448,39308,39994,42868,46669,47512,49717
 "18020","Columbus, IN (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",224503,238843,261594,285134,332282,373571,380739,437420,495850,550984,608112,623363,703140,712438,759976,916444,932226,923394,1016570,1077854,1149214,1203707,1224269,1358083,1471008,1568825,1693948,1767766,1853357,2016347,2083658,2225399,2151788,2198369,2286318,2405332,2459271,2650358,2755277,2908965,2764046,2911353,3168991,3436636,3412352,3594516,3772199,3844983,4011815,4323240,4455108,4721317,4996146,5241135,5507535
 "18020","Columbus, IN (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",56201,57080,57662,58851,59716,60249,60844,61316,62371,63254,64113,64960,64301,63992,63765,63567,63398,62940,63427,63395,63375,63855,64843,65467,66357,67273,68410,69031,69568,70275,70639,71763,72110,71890,72299,72882,73660,74508,75265,76080,76566,76767,77360,78529,78967,79598,80344,80978,80837,81221,81999,82218,82729,83394,84003
 "18020","Columbus, IN (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3995,4184,4537,4845,5564,6200,6258,7134,7950,8711,9485,9596,10935,11133,11918,14417,14704,14671,16027,17002,18134,18851,18881,20745,22168,23320,24762,25608,26641,28692,29497,31010,29840,30580,31623,33003,33387,35571,36608,38236,36100,37925,40964,43763,43212,45158,46951,47482,49628,53228,54331,57424,60392,62848,65564
 "18140","Columbus, OH (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",4587665,4968990,5458636,5989818,6652006,7312298,7847629,8620957,9594795,10614320,11803381,12979750,14226535,15244367,16481492,18329115,19836983,21088829,22326440,24314913,26575755,28250461,29409808,31731133,33496537,35782720,37549331,39402271,42374673,45556292,47941582,51914406,53025200,54580702,56528466,59232349,61683035,65187685,68859093,71888511,71034278,73745427,79612065,84795007,86534576,90513779,95257047,98107074,102377841,106583823,110690296,119520595,130792314,134720291,142321677
 "18140","Columbus, OH (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1196669,1223517,1246879,1258508,1271417,1286905,1299613,1302532,1315830,1323883,1330412,1329236,1340612,1343981,1351988,1362111,1374432,1388054,1405633,1430091,1447914,1468263,1492559,1517612,1540611,1560222,1579412,1593111,1613135,1636690,1658194,1682068,1706779,1726352,1749262,1769572,1791126,1816992,1841539,1865647,1887548,1906466,1926850,1948133,1975418,2003406,2029746,2054988,2085784,2107634,2127695,2141895,2146927,2162066,2180271
 "18140","Columbus, OH (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3834,4061,4378,4759,5232,5682,6038,6619,7292,8018,8872,9765,10612,11343,12191,13456,14433,15193,15884,17002,18355,19241,19704,20909,21742,22934,23774,24733,26269,27834,28912,30863,31067,31616,32316,33473,34438,35877,37392,38533,37633,38682,41317,43526,43806,45180,46931,47741,49084,50570,52024,55801,60921,62311,65277
 "18580","Corpus Christi, TX (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",941308,1038764,1133351,1232582,1372439,1560106,1765119,2013643,2121636,2449604,2816594,3153465,3667325,3938049,4089258,4316905,4552143,4516308,4471456,4692367,4928084,5340500,5691969,6153958,6417285,6793784,7082045,7538631,8015715,8444311,8702102,9039836,9768954,10083028,10650902,11149702,11978159,12769261,13210053,14664311,13924180,14904861,16149609,16883904,17634122,18414237,18124202,17306234,18114539,18548158,19647510,20332542,22479638,22425576,23796989
 "18580","Corpus Christi, TX (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",287061,286066,294016,302081,301233,300039,305639,311341,312679,314437,320820,327815,333196,343883,351176,352620,352862,356314,351700,348913,348374,350392,354923,359135,366390,371637,374037,377290,380616,381683,381738,381006,380360,383076,384072,388869,392747,396135,397235,399943,403971,404471,406705,411374,416444,419872,423386,423932,422580,421960,421387,422239,423059,421677,422949
 "18580","Corpus Christi, TX (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3279,3631,3855,4080,4556,5200,5775,6468,6785,7790,8779,9620,11007,11452,11644,12242,12901,12675,12714,13449,14146,15242,16037,17136,17515,18281,18934,19981,21060,22124,22796,23726,25683,26321,27732,28672,30498,32235,33255,36666,34468,36850,39708,41043,42345,43857,42808,40823,42867,43957,46626,48154,53136,53182,56264
 "18700","Corvallis, OR (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",171727,183578,205429,232456,263806,299249,338181,389271,446823,514888,569902,629988,706338,744966,798497,857647,887616,936492,985679,1062218,1169259,1226137,1281174,1366958,1477829,1589481,1741541,1924220,2061053,2156755,2161030,2269002,2364604,2403152,2540988,2591428,2644453,2793965,2900331,3074943,2950799,3059405,3234454,3252247,3234109,3429054,3582335,3784693,3943228,4205820,4433318,4750067,5324986,5493764,5892772
 "18700","Corvallis, OR (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",51491,53943,54929,60135,59313,61230,61618,62299,65569,66955,68171,68471,69369,69461,68245,67474,67275,66940,67590,67876,69879,71059,71507,72618,73997,75481,76517,77776,78560,78943,78254,78236,78491,80203,80322,80149,80943,81957,83718,84150,85390,85625,86517,87134,86843,88101,89437,91236,93296,94073,94866,95214,96321,97661,97713
 "18700","Corvallis, OR (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3335,3403,3740,3866,4448,4887,5488,6248,6815,7690,8360,9201,10182,10725,11700,12711,13194,13990,14583,15649,16733,17255,17917,18824,19971,21058,22760,24741,26235,27320,27616,29002,30126,29963,31635,32333,32671,34091,34644,36541,34557,35730,37385,37325,37241,38922,40054,41482,42266,44708,46732,49888,55284,56253,60307
 "18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",347178,397526,451674,512479,559571,617777,691636,757512,830796,949826,1042919,1158715,1355493,1482886,1633472,1833880,1987628,2163426,2346915,2556147,2798993,3048527,3261616,3552561,3789829,3978803,4305052,4580781,4895778,5195060,5513457,5821101,6176835,6683174,7338598,7980415,8559605,9074221,9310450,9374592,9107875,9643020,10012047,10761041,10818843,11403847,12032038,12652693,13550123,14582344,15894986,16960798,19246009,19910974,21319303
 "18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",100074,104708,107706,112702,114864,116509,123878,124190,127380,128807,131677,132104,135394,139276,144536,149428,154718,159450,164034,167059,169832,172290,177811,183299,188744,193649,197484,201172,204814,206708,208918,211955,214955,220192,223227,230024,233437,235216,235032,235315,235687,235900,238620,246814,251683,255640,260618,265404,271229,277290,284065,288026,293662,299868,304818
 "18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3469,3797,4194,4547,4872,5302,5583,6100,6522,7374,7920,8771,10011,10647,11301,12273,12847,13568,14307,15301,16481,17694,18343,19381,20079,20546,21799,22770,23904,25132,26391,27464,28735,30352,32875,34694,36668,38578,39614,39838,38644,40878,41958,43600,42986,44609,46167,47673,49958,52589,55955,58886,65538,66399,69941
 "19060","Cumberland, MD-WV (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",326910,356715,385369,416815,454127,492609,530985,572138,635602,698318,773296,861370,939727,998357,1053796,1115420,1172861,1197892,1263266,1343220,1434459,1509084,1561642,1608410,1660649,1724806,1778859,1843667,1935041,1991935,2054922,2156106,2514340,2627012,2718154,2803969,2750491,2729911,2806670,3010627,3104368,3226948,3314462,3349795,3354015,3466359,3550182,3685858,3758365,3882783,4008772,4320175,4566168,4440061,4638087
 "19060","Cumberland, MD-WV (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",107850,107140,107735,109483,108476,109091,108304,108148,107873,107138,107955,107868,108027,107298,106147,104497,103396,102668,102270,102187,102086,101634,102101,102312,102359,102508,102704,102424,102457,102718,102458,101858,101596,101462,101457,101658,101172,101304,101981,102462,103181,103127,102404,101424,100671,99808,98915,98276,97185,96357,95638,94849,94584,94168,94140
 "19060","Cumberland, MD-WV (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3031,3329,3577,3807,4186,4516,4903,5290,5892,6518,7163,7985,8699,9305,9928,10674,11343,11668,12352,13145,14051,14848,15295,15721,16224,16826,17320,18000,18886,19392,20056,21168,24748,25892,26791,27582,27186,26948,27521,29383,30087,31291,32367,33028,33317,34730,35891,37505,38672,40296,41916,45548,48276,47150,49268
 "19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",9704917,10510767,11236654,12446130,13956811,15795060,17609865,19663563,22002447,25560202,29642299,34466684,39715033,44203045,49053773,55845336,62051908,65657632,67783254,71828222,76563523,82850652,86004421,92292889,97974920,104504762,112396555,122460876,134454461,149008094,158425067,175314330,184082671,185695972,189811224,197376153,214665761,236045160,249760355,270537123,252729530,266251045,296886888,312085846,321023808,344877113,357111400,369242759,395002697,424650728,448420510,470783274,526077181,563368616,600737499
 "19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",2330825,2424838,2468331,2483389,2537114,2608035,2654603,2723580,2775384,2841618,2924299,3035483,3118847,3231253,3340555,3456129,3596198,3731895,3814627,3858983,3917872,4009530,4109324,4194301,4284857,4388097,4496174,4622564,4765255,4912807,5054705,5187122,5326971,5432371,5523937,5613420,5722444,5886950,6025041,6152770,6282484,6391311,6506602,6637404,6743525,6876165,7025725,7175708,7314782,7431497,7545141,7666418,7774647,7947439,8100037
 "19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4164,4335,4552,5012,5501,6056,6634,7220,7928,8995,10137,11355,12734,13680,14684,16158,17255,17594,17769,18613,19542,20663,20929,22004,22865,23816,24998,26492,28216,30331,31342,33798,34557,34183,34362,35161,37513,40096,41454,43970,40228,41658,45629,47019,47605,50155,50829,51457,54001,57142,59432,61409,67666,70887,74165
 "19140","Dalton, GA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",210045,226414,261434,308176,352394,368916,390877,449453,507878,569576,637590,687230,752674,787715,894059,998592,1075904,1182029,1296060,1405846,1521926,1594500,1653378,1807970,1940230,2080749,2186468,2340822,2445264,2626253,2706560,2886049,3201686,3298781,3434303,3554282,3546256,3632411,3741263,3756153,3558858,3675157,3802318,3930758,4102354,4393561,4704355,4814489,4913443,5183536,5397197,5763350,6315169,6314339,6566410
 "19140","Dalton, GA (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",65541,68569,71282,73703,77080,79491,79193,79835,81872,83444,84874,85754,86771,87177,87649,89307,90663,92171,94353,96302,97831,98957,100385,101814,103540,106177,108771,111071,113661,115417,118000,120959,124015,126208,128476,131307,133885,136581,138792,140415,140897,142242,142129,141978,141492,141765,142445,142920,143016,143000,143203,142796,142687,143505,144722
 "19140","Dalton, GA (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3205,3302,3668,4181,4572,4641,4936,5630,6203,6826,7512,8014,8674,9036,10200,11182,11867,12824,13736,14598,15557,16113,16470,17758,18739,19597,20102,21075,21514,22754,22937,23860,25817,26138,26731,27068,26487,26595,26956,26750,25259,25837,26753,27686,28994,30992,33026,33687,34356,36249,37689,40361,44259,44001,45373
 "19180","Danville, IL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",358622,373467,414577,449098,529893,558284,623023,674821,720640,779928,841488,865850,964659,1001509,1009314,1130878,1161086,1186155,1219280,1268872,1358100,1380483,1405739,1523280,1553461,1645664,1620001,1703545,1725032,1778225,1810426,1879767,1964419,2000110,2126056,2185781,2181251,2267762,2348054,2516291,2509185,2621348,2754570,2736505,2822925,2786326,2810855,2813563,2878687,2932340,2980705,3280031,3602342,3585797,3688001
 "19180","Danville, IL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",97234,97100,97441,97815,98058,97719,97623,98166,97842,97772,96928,95130,94596,92998,92758,92141,91584,91551,90909,89831,88740,88155,87986,87944,87738,87922,86570,85298,85274,84996,84276,83821,83646,83299,82996,82955,82728,82715,82258,81930,81710,81619,81314,80676,80311,79423,78729,77933,77061,75950,74892,74009,73164,72103,71652
 "19180","Danville, IL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3688,3846,4255,4591,5404,5713,6382,6874,7365,7977,8682,9102,10198,10769,10881,12273,12678,12956,13412,14125,15304,15660,15977,17321,17706,18717,18713,19972,20229,20921,21482,22426,23485,24011,25616,26349,26367,27417,28545,30713,30708,32117,33876,33920,35150,35082,35703,36102,37356,38609,39800,44319,49237,49732,51471
 "19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",157191,172745,196684,223797,268069,305794,345248,406080,435048,496475,542295,615985,717375,759092,844681,939753,1047779,1114801,1177163,1280441,1435313,1566377,1738285,1928823,2126732,2343978,2554178,2796479,3053744,3310043,3487304,3771417,3943845,4085695,4297587,4792805,5272521,5880129,6243633,6368395,6344357,6741297,7113915,7314284,7534558,7949643,8504769,9032772,9583207,10139295,10880888,11870039,13476887,14205269,15456083
 "19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",56951,59474,60142,62435,64196,66072,67861,70244,72399,74550,76594,78931,80287,82331,83978,86752,89401,91311,93214,94649,96198,98955,102420,106595,111416,116565,120896,125412,130164,134444,137555,141342,144875,147957,151509,156266,162183,168121,172404,175827,179406,183215,187051,191053,196205,200910,205083,210148,215475,221187,227057,233227,239439,246531,253507
 "19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2760,2905,3270,3584,4176,4628,5088,5781,6009,6660,7080,7804,8935,9220,10058,10833,11720,12209,12629,13528,14920,15829,16972,18095,19088,20109,21127,22298,23461,24620,25352,26683,27222,27614,28365,30671,32510,34976,36215,36220,35363,36794,38032,38284,38401,39568,41470,42983,44475,45840,47921,50895,56285,57621,60969
 "19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1528598,1622020,1717581,1887827,2171907,2433004,2697281,2898322,3188957,3503443,3914712,4258571,4739795,4902042,4881766,5372072,5567005,5573722,5827588,6025685,6466798,6793630,6978994,7415398,7515393,7841310,8262093,8828912,9309851,9828067,9920637,10423799,10789058,10982041,11368323,12300651,12653962,13335525,14128831,15075554,14718653,15205603,16132975,16460644,16637901,16738002,17026346,17325510,17935600,18391380,18649953,19900709,21342287,21764710,22817167
 "19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",376011,379817,381302,382010,384562,390568,396120,398850,400292,402294,403603,404420,405162,402024,396986,392904,386807,380036,374353,370464,368854,368316,370975,373565,374198,374425,374979,374708,375006,375549,376678,375763,374561,373740,372975,372740,372876,373762,375121,376467,378108,379921,381517,383900,385952,386819,386759,386181,385672,385106,385104,383768,381639,379439,379441
 "19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4065,4271,4505,4942,5648,6229,6809,7267,7967,8709,9699,10530,11699,12193,12297,13673,14392,14666,15567,16265,17532,18445,18813,19850,20084,20942,22033,23562,24826,26170,26337,27740,28805,29384,30480,33001,33936,35679,37665,40045,38927,40023,42286,42877,43109,43271,44023,44864,46505,47757,48428,51856,55923,57360,60134
 "19430","Dayton-Kettering, OH (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",3533145,3724442,3850553,4198442,4556792,4879893,5259095,5777472,6352071,6966972,7679718,8300940,8919574,9316562,9946597,11003490,11789043,12427687,12869214,13940953,14948215,15592080,16211193,16884981,17542786,18379188,19469407,20186193,21185478,22034808,22449211,23575275,24191992,24515720,25010411,25638878,26076495,27452234,28195295,28917955,28354230,29064292,30764179,31459670,31750265,33005190,34218800,34981536,36558265,37931583,39325774,42476680,45583533,46009333,48792627
 "19430","Dayton-Kettering, OH (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",809721,817533,816329,813964,806273,798827,797720,794070,788517,788528,791260,792002,790829,786167,783366,785813,788847,791049,796181,802640,802358,804335,809809,814480,816922,814885,815608,814188,811250,811168,808010,805938,804479,804286,804926,805930,804766,803498,801852,800209,798895,799820,801553,802845,803169,803327,802986,805185,807221,809468,812726,814209,813802,812714,814363
 "19430","Dayton-Kettering, OH (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4363,4556,4717,5158,5652,6109,6593,7276,8056,8835,9706,10481,11279,11851,12697,14003,14945,15710,16164,17369,18630,19385,20019,20731,21474,22554,23871,24793,26115,27164,27783,29252,30072,30481,31072,31813,32403,34166,35163,36138,35492,36339,38381,39185,39531,41086,42614,43445,45289,46860,48387,52169,56013,56612,59915
 "19460","Decatur, AL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",312322,350823,375836,407614,453561,492008,564046,623154,691124,781117,892044,958090,1074354,1132185,1222968,1396928,1528858,1629822,1718645,1875691,2036601,2174256,2305915,2472354,2563279,2727382,2854475,2965662,3083991,3292413,3399657,3491108,3590576,3596926,3789717,4008940,4167252,4370944,4586125,4758022,4677975,4824525,4915138,5025034,5123513,5325147,5403452,5415853,5596575,5841962,6147356,6573767,7134718,7363647,7698240
 "19460","Decatur, AL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",101470,105018,107661,109678,110455,112864,114103,115667,117115,119287,120822,120435,120351,121091,121928,123522,125076,126532,128146,129017,130162,132118,134218,135959,138014,138947,140404,141587,142959,144192,145207,146095,146552,146464,147386,147324,148399,149519,150690,151890,153269,154050,154554,154778,154402,154519,154409,154642,154707,155229,155966,156377,156448,157418,158635
 "19460","Decatur, AL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3078,3341,3491,3716,4106,4359,4943,5387,5901,6548,7383,7955,8927,9350,10030,11309,12223,12881,13412,14538,15647,16457,17180,18185,18573,19629,20330,20946,21573,22834,23412,23896,24500,24558,25713,27212,28081,29233,30434,31325,30521,31318,31802,32466,33183,34463,34994,35022,36175,37634,39415,42038,45604,46778,48528
 "19500","Decatur, IL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",495275,534200,572760,620388,694282,769313,841296,919355,1002082,1101786,1176548,1292815,1444689,1488242,1480416,1646102,1723211,1765408,1833126,1917262,2076853,2151754,2192070,2350044,2394117,2465144,2539672,2714912,2781074,2929744,3104080,3183878,3423795,3426927,3382992,3530251,3610012,3806999,4053203,4279420,4276276,4326883,4568326,4552566,4646224,4750670,4685162,4679690,4740806,4958670,4948358,5357757,5750774,5825249,6038464
 "19500","Decatur, IL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",124733,124905,125278,125241,126910,127752,129218,129701,131366,132404,132364,131205,130295,128485,126932,126033,124970,122775,120527,119024,117723,117271,117984,118297,117933,117490,117289,116573,115706,115453,115142,114499,113604,112564,111572,111181,111083,110808,110751,110588,110732,110803,110784,110316,109818,108852,107756,106838,105969,105092,104643,103752,102597,101333,100591
 "19500","Decatur, IL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3971,4277,4572,4954,5471,6022,6511,7088,7628,8321,8889,9853,11088,11583,11663,13061,13789,14379,15209,16108,17642,18349,18579,19866,20301,20982,21653,23289,24036,25376,26959,27807,30138,30444,30321,31752,32498,34357,36597,38697,38618,39050,41236,41268,42308,43643,43479,43802,44738,47184,47288,51640,56052,57486,60030
 "19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",579392,639900,714677,817755,968502,1098055,1220491,1339947,1500427,1738599,2026469,2430692,2853886,3110206,3495654,3906443,4323400,4724200,5087055,5653951,6220965,6653276,6887047,7278767,7699272,8164368,8769942,9334092,9915766,10504398,10967817,11793614,12987235,13655870,14588604,15924993,17172785,18563819,19596541,19992778,18899577,19862801,20475745,21195116,21371693,22537034,23764283,25151076,26838568,28436066,30844597,32435966,36357973,37931527,41344127
 "19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",171382,174894,181923,189672,203993,217106,225008,230241,237833,246836,260852,272648,284026,294958,305348,315969,327855,340285,354554,369706,384379,403674,415595,425733,435486,445335,453432,460565,470889,478995,486692,495514,505047,516153,529021,546232,563305,579087,589451,590912,589388,590307,590924,593177,597667,605244,617026,631169,642646,652221,661350,671804,687342,706423,721796
 "19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3381,3659,3928,4311,4748,5058,5424,5820,6309,7044,7769,8915,10048,10545,11448,12363,13187,13883,14348,15293,16184,16482,16572,17097,17680,18333,19341,20267,21058,21930,22535,23801,25715,26457,27577,29154,30486,32057,33245,33834,32066,33648,34650,35732,35759,37236,38514,39848,41763,43599,46639,48282,52896,53695,57280
 "19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area) *", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",4752961,5351690,6094357,6853290,7737318,8578515,9496789,10499533,11794472,13650331,15558567,17850992,20549478,22810973,24590403,26794822,28507234,29474213,30179377,31784766,34322241,36429405,38697020,41729440,45201907,48449497,52640051,56798142,61171607,68020564,73319344,82320405,85854010,86432927,87515872,90485298,96256625,104509321,110449522,115535611,108894477,112248937,123884133,131655328,139340191,151950098,156148546,156778699,169647839,185257197,198992948,211746977,236592587,257232456,268348501
 "19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area) *", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1101455,1125162,1162772,1205736,1247871,1262795,1285565,1316528,1343631,1390221,1432057,1460960,1497985,1541261,1578689,1600224,1623121,1637259,1644586,1638280,1639407,1658024,1702298,1760945,1819298,1862948,1910680,1959552,2012227,2061091,2118555,2170977,2218759,2266781,2284876,2304818,2332749,2374194,2418686,2463971,2509417,2554032,2600467,2645858,2694188,2745645,2802640,2844505,2877443,2915538,2944122,2970119,2978016,2986190,3005131
 "19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area) *", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4315,4756,5241,5684,6200,6793,7387,7975,8778,9819,10864,12219,13718,14800,15576,16744,17563,18002,18351,19401,20936,21972,22732,23697,24846,26007,27550,28985,30400,33002,34608,37919,38695,38130,38302,39259,41263,44019,45665,46890,43394,43950,47639,49759,51719,55342,55715,55116,58958,63541,67590,71292,79446,86141,89297
 "19780","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1610096,1748807,1876257,2088606,2371928,2579363,2885291,3167353,3478689,3930348,4374909,4731999,5249709,5566164,5834957,6362210,6661149,6960370,7361268,7941598,8628853,9317854,9616344,10271402,10645013,11414742,12148226,12992811,13770660,14844205,15556766,16506822,17372457,17941276,18539714,20064308,21001924,22542999,23790921,25044079,24704929,25703695,26907031,28673827,29095581,31043466,32760666,34071867,35401572,36928112,38485080,41423832,45548165,47713046,50437063
