CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,smape_model
12220,2,2018,2379.999755859375,2257.956298828125,2793.0,122.04345703125,413.000244140625,5.262812134998119
12220,3,2019,2007.0003662109375,2247.575927734375,2793.0,240.5755615234375,785.9996337890625,11.30902561861378
12260,1,2017,5197.00048828125,6083.1474609375,6189.0,886.14697265625,991.99951171875,15.711619681669829
12260,2,2018,8817.9970703125,6008.755859375,6189.0,2809.2412109375,2628.9970703125,37.89422032265314
12260,3,2019,7186.998046875,5946.1318359375,6189.0,1240.8662109375,997.998046875,18.89673249269381
12300,1,2017,1088.000244140625,1390.4052734375,1650.0,302.405029296875,561.999755859375,24.403192064482027
12300,2,2018,740.0001220703125,1311.79541015625,1650.0,571.7952880859375,909.9998779296875,55.736088621135785
12300,3,2019,976.9998168945312,1323.43994140625,1650.0,346.44012451171875,673.0001831054688,30.119469397982463
12380,1,2017,219.00003051757812,320.0057678222656,387.0,101.0057373046875,167.99996948242188,37.47853459607102
12380,2,2018,278.9999694824219,313.70391845703125,387.0,34.703948974609375,108.00003051757812,11.710383441105076
12380,3,2019,281.9999694824219,308.6873779296875,387.0,26.687408447265625,105.00003051757812,9.03605217336562
12420,1,2017,46947.984375,44351.50390625,55061.0,2596.48046875,8113.015625,5.687831372616685
12420,2,2018,53175.98828125,43568.12890625,55061.0,9607.859375,1885.01171875,19.86241572989496
12420,3,2019,46054.97265625,45166.109375,55061.0,888.86328125,9006.02734375,1.9488110894045323
12460,1,2017,133.00003051757812,199.90518188476562,125.0,66.9051513671875,8.000030517578125,40.194715416061015
12460,2,2018,835.0,200.5240478515625,125.0,634.4759521484375,710.0,122.54200246892955
12460,3,2019,156.0,202.53857421875,125.0,46.53857421875,31.0,25.960149096291143
12520,1,2017,189.0,175.26885986328125,156.0,13.73114013671875,33.0,7.539013980769821
12520,2,2018,256.0,176.6900634765625,156.0,79.3099365234375,100.0,36.65900524008707
12520,3,2019,152.0,179.52244567871094,156.0,27.522445678710938,4.0,16.60366954734259
12540,1,2017,9095.998046875,7995.720703125,8251.0,1100.27734375,844.998046875,12.87497600262532
12540,2,2018,14640.9951171875,7911.138671875,8251.0,6729.8564453125,6389.9951171875,59.682658042525546
12540,3,2019,8298.9990234375,7888.4287109375,8251.0,410.5703125,47.9990234375,5.072706043689387
12580,1,2017,46620.0,44981.73828125,43856.0,1638.26171875,2764.0,3.5769227734953533
12580,2,2018,42769.984375,43583.671875,43856.0,813.6875,1086.015625,1.88454672409984
12580,3,2019,41027.984375,44462.58984375,43856.0,3434.60546875,2828.015625,8.035050647715295
12620,1,2017,1386.000244140625,1742.394287109375,1462.0,356.39404296875,75.999755859375,22.784469120345115
12620,2,2018,999.0001220703125,1662.2530517578125,1462.0,663.2529296875,462.9998779296875,49.84515837934654
12620,3,2019,1744.000244140625,1690.5888671875,1462.0,53.411376953125,282.000244140625,3.1102047564761417
12660,1,2017,798.0001220703125,573.2183227539062,906.0,224.78179931640625,107.9998779296875,32.78570240405168
12660,2,2018,424.0,549.358154296875,906.0,125.358154296875,482.0,25.757868004124774
12660,3,2019,856.0000610351562,543.3502807617188,906.0,312.6497802734375,49.99993896484375,44.684990017544365
12700,1,2017,3776.001708984375,2874.273193359375,2793.0,901.728515625,983.001708984375,27.118533560344964
12700,2,2018,2539.00048828125,2879.388916015625,2793.0,340.388427734375,253.99951171875,12.564192136645365
12700,3,2019,2298.000244140625,2756.08154296875,2793.0,458.081298828125,494.999755859375,18.127181874878723
12740,1,2017,612.9999389648438,783.290283203125,738.0,170.29034423828125,125.00006103515625,24.39182650332652
12740,2,2018,589.9999389648438,765.3731689453125,738.0,175.37322998046875,148.00006103515625,25.878221864617345
12740,3,2019,404.00006103515625,764.178466796875,738.0,360.17840576171875,333.99993896484375,61.66495910981587
12780,1,2017,464.0,642.3903198242188,572.0,178.39031982421875,108.0,32.24726692311421
12780,2,2018,513.0,639.366943359375,572.0,126.366943359375,59.0,21.931719594436487
12780,3,2019,373.0,612.9653930664062,572.0,239.96539306640625,199.0,48.67623037308986
12860,1,2017,650.9998779296875,456.9434509277344,334.0,194.05642700195312,316.9998779296875,35.03002760986419
12860,2,2018,407.0,444.5242919921875,334.0,37.5242919921875,73.0,8.81344016715171
12860,3,2019,856.0000610351562,432.81781005859375,334.0,423.1822509765625,522.0000610351562,65.6698297664273
12900,1,2017,555.0000610351562,416.78460693359375,584.0,138.2154541015625,28.99993896484375,28.445695565261758
12900,2,2018,342.0,410.70989990234375,584.0,68.70989990234375,242.0,18.256674958133356
12900,3,2019,815.0,402.02618408203125,584.0,412.97381591796875,231.0,67.86605273017524
12940,1,2017,11568.998046875,12484.0859375,14542.0,915.087890625,2973.001953125,7.608902801978034
12940,2,2018,14046.0009765625,12093.130859375,14542.0,1952.8701171875,495.9990234375,14.942119190828219
12940,3,2019,15314.994140625,11856.03125,14542.0,3458.962890625,772.994140625,25.460672469263496
12980,1,2017,1041.0001220703125,1152.095947265625,885.0,111.0958251953125,156.0001220703125,10.13141437332888
12980,2,2018,1106.0,1130.3743896484375,885.0,24.3743896484375,221.0,2.1798129831168573
12980,3,2019,753.9998779296875,1138.5625,885.0,384.5626220703125,131.0001220703125,40.639360324700256
13020,1,2017,885.0,948.4266967773438,777.0,63.42669677734375,108.0,6.918923662285967
