CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,smape_model
11700,3,2019,11929.998046875,5869.94921875,7573.0,6060.048828125,4356.998046875,68.0906379967167
11740,1,2017,903.9998168945312,488.1535949707031,598.0,415.8462219238281,305.99981689453125,59.74143630674757
11740,2,2018,541.0000610351562,477.1726989746094,598.0,63.827362060546875,56.99993896484375,12.537629087485664
11740,3,2019,479.9999084472656,455.3193054199219,598.0,24.68060302734375,118.00009155273438,5.277471618493758
11820,1,2017,522.0000610351562,651.6536865234375,530.0,129.65362548828125,7.99993896484375,22.094016358211086
11820,2,2018,525.9999389648438,635.80517578125,530.0,109.80523681640625,4.00006103515625,18.902522535280536
11820,3,2019,454.0,622.5968017578125,530.0,168.5968017578125,76.0,31.320323723973583
11860,1,2017,58.000003814697266,154.67218017578125,93.0,96.67217636108398,34.999996185302734,90.91191385975183
11860,2,2018,110.99998474121094,151.11013793945312,93.0,40.11015319824219,17.999984741210938,30.60557355549309
11860,3,2019,56.0,142.81788635253906,93.0,86.81788635253906,37.0,87.33408038975827
11900,1,2017,491.0,528.625732421875,692.0,37.625732421875,201.0,7.380302639505798
11900,2,2018,751.0001220703125,507.81634521484375,692.0,243.18377685546875,59.0001220703125,38.636891584045216
11900,3,2019,591.9999389648438,490.0484313964844,692.0,101.95150756835938,100.00006103515625,18.844168220201198
11940,1,2017,305.9999694824219,596.0977172851562,555.0,290.0977478027344,249.00003051757812,64.3162602132381
11940,2,2018,567.0001220703125,584.296142578125,555.0,17.2960205078125,12.0001220703125,3.004616802599255
11940,3,2019,599.0000610351562,560.6268920898438,555.0,38.3731689453125,44.00006103515625,6.618191969679963
11980,1,2017,584.9998779296875,768.5323486328125,746.0,183.532470703125,161.0001220703125,27.119039665258292
11980,2,2018,785.9999389648438,744.5458984375,746.0,41.45404052734375,39.99993896484375,5.416896314249442
11980,3,2019,620.0000610351562,721.7584228515625,746.0,101.75836181640625,125.99993896484375,15.167910326287762
12020,1,2017,3695.9990234375,2741.802978515625,2896.0,954.196044921875,799.9990234375,29.643535002502567
12020,2,2018,4031.00146484375,2676.447265625,2896.0,1354.55419921875,1135.00146484375,40.389550592124095
12020,3,2019,1880.0001220703125,2633.34033203125,2896.0,753.3402099609375,1015.9998779296875,33.382822218725366
12060,1,2017,115064.015625,112878.0625,114016.0,2185.953125,1048.015625,1.9179899937572389
12060,2,2018,113613.984375,110845.53125,114016.0,2768.453125,402.015625,2.4667727873253327
12060,3,2019,118345.90625,106992.4140625,114016.0,11353.4921875,4329.90625,10.07684105548886
12100,1,2017,4333.998046875,4664.0556640625,4749.0,330.0576171875,415.001953125,7.33620020040411
12100,2,2018,5005.00048828125,4537.431640625,4749.0,467.56884765625,256.00048828125,9.799783563340943
12100,3,2019,5411.9990234375,4452.17626953125,4749.0,959.82275390625,662.9990234375,19.460780559920604
12140,1,2017,348.9999694824219,501.5653076171875,396.0,152.56533813476562,47.000030517578125,35.8738693526764
12140,2,2018,373.0,488.7001647949219,396.0,115.70016479492188,23.0,26.853926579233033
12140,3,2019,359.9999694824219,467.5726318359375,396.0,107.57266235351562,36.000030517578125,25.997154130247377
12180,1,2017,466.00006103515625,766.0546875,662.0,300.05462646484375,195.99993896484375,48.70800211097055
12180,2,2018,413.0000305175781,743.3988037109375,662.0,330.3987731933594,248.99996948242188,57.14270257128472
12180,3,2019,449.00006103515625,727.0103759765625,662.0,278.01031494140625,212.99993896484375,47.28024619330346
12220,1,2017,1456.0001220703125,2379.0859375,2793.0,923.0858154296875,1336.9998779296875,48.13898833502079
12220,2,2018,2379.999755859375,2319.3330078125,2793.0,60.666748046875,413.000244140625,2.581930290858708
12220,3,2019,2007.0003662109375,2292.480712890625,2793.0,285.4803466796875,785.9996337890625,13.279758251136608
12260,1,2017,5197.00048828125,7446.1982421875,6189.0,2249.19775390625,991.99951171875,35.57956814337096
12260,2,2018,8817.9970703125,7275.54345703125,6189.0,1542.45361328125,2628.9970703125,19.16860507679567
12260,3,2019,7186.998046875,7121.1572265625,6189.0,65.8408203125,997.998046875,0.9203257730181996
12300,1,2017,1088.000244140625,1873.12255859375,1650.0,785.122314453125,561.999755859375,53.02868990948109
12300,2,2018,740.0001220703125,1819.8333740234375,1650.0,1079.833251953125,909.9998779296875,84.36746011775443
12300,3,2019,976.9998168945312,1790.1864013671875,1650.0,813.1865844726562,673.0001831054688,58.77353530479364
12380,1,2017,219.00003051757812,387.1122741699219,387.0,168.11224365234375,167.99996948242188,55.472308464764005
12380,2,2018,278.9999694824219,376.6996154785156,387.0,97.69964599609375,108.00003051757812,29.8001243970359
12380,3,2019,281.9999694824219,359.80670166015625,387.0,77.80673217773438,105.00003051757812,24.24615874995703
12420,1,2017,46947.984375,48901.2109375,55061.0,1953.2265625,8113.015625,4.075624330765915
12420,2,2018,53175.98828125,47860.046875,55061.0,5315.94140625,1885.01171875,10.522862260041158
12420,3,2019,46054.97265625,46280.93359375,55061.0,225.9609375,9006.02734375,0.4894324357161449
