CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,mape_model,mape_base
18460,2,2018,34602.4921875,34001.55078125,33872.792083333334,600.94140625,729.7001041666663,1.7366997816039211,2.1088079442730328
18460,3,2019,34865.0,34264.93359375,33872.792083333334,600.06640625,992.2079166666663,1.7211140291117966,2.845856637505756
18500,1,2017,45213.30859375,44474.20703125,43669.29833333333,739.1015625,1544.0102604166677,1.6346991306051095,3.4149464138746097
18500,2,2018,45832.51953125,44846.9140625,43669.29833333333,985.60546875,2163.2211979166677,2.150450114525712,4.7198391448701535
18500,3,2019,47075.0,45294.66796875,43669.29833333333,1780.33203125,3405.7016666666677,3.781905536377317,7.234629137898979
18580,1,2017,44720.8984375,46405.88671875,43493.504583333335,1684.98828125,1227.3938541666648,3.767787187022842,2.7445643917054645
18580,2,2018,44762.265625,46850.30859375,43493.504583333335,2088.04296875,1268.7610416666648,4.6647392387201885,2.834443306099704
18580,3,2019,46626.0,47407.21484375,43493.504583333335,781.21484375,3132.495416666665,1.6754918795303748,6.718344736125752
18620,1,2017,37479.71484375,37891.5234375,37538.89083333333,411.80859375,59.1759895833311,1.0987506054053184,0.15788804645396956
18620,2,2018,37961.9296875,38142.78515625,37538.89083333333,180.85546875,423.0388541666689,0.4764127383374401,1.1143765810879065
18620,3,2019,39091.0,38601.86328125,37538.89083333333,489.13671875,1552.109166666669,1.251277068250684,3.9705025879774682
18660,1,2017,40970.421875,41097.75,39498.192083333335,127.328125,1472.2297916666648,0.31078060506295174,3.5933967098460724
