CBSA_Code,horizon,year,y_true,y_pred,y_base,abs_err_model,abs_err_base,mape_model
10500,2,2018,36780.6796875,35541.0078125,36691.88458333333,1239.671875,88.79510416666744,3.370443084610275
10500,3,2019,37905.0,35879.66796875,36691.88458333333,2025.33203125,1213.1154166666674,5.343179082574858
10540,1,2017,42357.94140625,37702.9453125,41575.754583333335,4654.99609375,782.1868229166648,10.989665548437502
10540,2,2018,43872.25390625,37926.72265625,41575.754583333335,5945.53125,2296.499322916665,13.551916577399743
10540,3,2019,44306.0,38325.88671875,41575.754583333335,5980.11328125,2730.245416666665,13.497298969101251
10580,1,2017,57070.86328125,54144.296875,55412.32083333333,2926.56640625,1658.5424479166686,5.127951879451403
10580,2,2018,57214.2734375,54634.97265625,55412.32083333333,2579.30078125,1801.9526041666686,4.508142158036121
10580,3,2019,58358.0,54853.3515625,55412.32083333333,3504.6484375,2945.6791666666686,6.0054293113197845
10620,1,2017,39213.59375,35974.9921875,38479.65375,3238.6015625,733.9400000000023,8.258874672765742
10620,2,2018,39412.015625,36270.07421875,38479.65375,3141.94140625,932.3618750000023,7.972039380439579
10620,3,2019,40243.0,36729.015625,38479.65375,3513.984375,1763.3462500000023,8.731914556568844
10660,1,2017,44222.22265625,43453.59765625,42764.75958333333,768.625,1457.4630729166674,1.7380967166094465
10660,2,2018,44321.33203125,43813.61328125,42764.75958333333,507.71875,1556.5724479166674,1.14554036787978
10660,3,2019,44553.0,44349.94921875,42764.75958333333,203.05078125,1788.2404166666674,0.45575108578546897
10700,1,2017,36050.46484375,33695.81640625,35815.04666666667,2354.6484375,235.4181770833311,6.531534191599254
10700,2,2018,36301.05078125,33917.76171875,35815.04666666667,2383.2890625,486.0041145833311,6.565344559477607
10700,3,2019,37674.0,34350.1171875,35815.04666666667,3323.8828125,1858.953333333331,8.822749940277113
10740,1,2017,42582.23828125,39520.9453125,42682.7225,3061.29296875,100.48421875000349,7.18913117842836
10740,2,2018,42969.00390625,39838.73828125,42682.7225,3130.265625,286.2814062499965,7.284938770816354
10740,3,2019,44616.0,40192.38671875,42682.7225,4423.61328125,1933.2774999999965,9.914858528890981
10760,1,2017,38095.23046875,35333.87109375,38244.19666666667,2761.359375,148.96619791667035,7.248569810504699
10760,2,2018,38590.23046875,35650.203125,38244.19666666667,2940.02734375,346.03380208332965,7.6185793866424465
10760,3,2019,40133.0,36210.71875,38244.19666666667,3922.28125,1888.8033333333296,9.773207211023347
10780,1,2017,42042.87890625,43065.9453125,42479.22791666667,1023.06640625,436.34901041667035,2.4333880858427923
10780,2,2018,42639.0703125,43498.50390625,42479.22791666667,859.43359375,159.84239583332965,2.015601155117235
10780,3,2019,43553.0,44053.25,42479.22791666667,500.25,1073.7720833333296,1.1486005556448466
10820,1,2017,51323.61328125,49457.9296875,53385.89833333333,1865.68359375,2062.285052083331,3.635136878469911
10820,2,2018,51049.37109375,50674.7421875,53385.89833333333,374.62890625,2336.527239583331,0.7338560656545796
10820,3,2019,51249.0,51673.67578125,53385.89833333333,424.67578125,2136.898333333331,0.8286518395480887
10860,1,2017,41625.58203125,37590.453125,39970.17166666667,4035.12890625,1655.410364583331,9.693867831615343
10860,2,2018,42148.23828125,38153.109375,39970.17166666667,3995.12890625,2178.066614583331,9.47875657243607
10860,3,2019,43343.0,38795.79296875,39970.17166666667,4547.20703125,3372.828333333331,10.491214339685763
10900,1,2017,52293.83203125,50955.63671875,52083.95916666667,1338.1953125,209.87286458333256,2.558992639323725
10900,2,2018,53073.7890625,51335.55859375,52083.95916666667,1738.23046875,989.8298958333326,3.2751203549892582
10900,3,2019,54955.0,51482.859375,52083.95916666667,3472.140625,2871.0408333333326,6.318152351924302
10940,1,2017,35867.8984375,35236.984375,35827.831666666665,630.9140625,40.066770833334886,1.7589936683894962
10940,2,2018,36283.73828125,35438.39453125,35827.831666666665,845.34375,455.9066145833349,2.3298143742725657
10940,3,2019,36084.0,35897.91796875,35827.831666666665,186.08203125,256.1683333333349,0.5156912516627868
10980,1,2017,40267.2734375,37536.21484375,39671.855,2731.05859375,595.4184374999968,6.782328080864366
10980,2,2018,39995.51171875,37941.77734375,39671.855,2053.734375,323.6567187499968,5.134912110743676
10980,3,2019,40432.0,38482.1328125,39671.855,1949.8671875,760.1449999999968,4.822584060892362
11020,1,2017,44617.6171875,40152.53515625,44339.44541666667,4465.08203125,278.1717708333308,10.007441707355296
11020,2,2018,45818.26171875,40561.54296875,44339.44541666667,5256.71875,1478.8163020833308,11.472977264540827
11020,3,2019,46395.0,41004.328125,44339.44541666667,5390.671875,2055.554583333331,11.619079372777238
11060,1,2017,40007.50390625,39587.19921875,38845.09166666667,420.3046875,1162.4122395833328,1.050564635286681
11060,2,2018,40361.08984375,39913.44921875,38845.09166666667,447.640625,1515.9981770833328,1.1090895382977823
11060,3,2019,42435.0,40273.90625,38845.09166666667,2161.09375,3589.908333333333,5.0927153293272065
11100,1,2017,45932.109375,41205.26953125,45272.75041666667,4726.83984375,659.3589583333305,10.290926996535307
11100,2,2018,46582.00390625,42000.41015625,45272.75041666667,4581.59375,1309.2534895833305,9.835544557552362
11100,3,2019,48372.0,42711.09375,45272.75041666667,5660.90625,3099.2495833333305,11.702857541552964
11140,1,2017,35782.3515625,33150.96875,34623.910833333335,2631.3828125,1158.4407291666648,7.353856573411168
11140,2,2018,35476.2109375,33130.43359375,34623.910833333335,2345.77734375,852.3001041666648,6.612254470700546
11140,3,2019,36688.0,33372.6015625,34623.910833333335,3315.3984375,2064.089166666665,9.036738000163542
11180,1,2017,42464.3515625,42481.6171875,42590.03125,17.265625,125.6796875,0.04065910431856721
11180,2,2018,43621.74609375,43024.23828125,42590.03125,597.5078125,1031.71484375,1.3697475823545935
11180,3,2019,44051.0,43589.421875,42590.03125,461.578125,1460.96875,1.0478266668180063
11220,1,2017,41966.72265625,38805.71484375,40779.888333333336,3161.0078125,1186.834322916664,7.532176954564354
11220,2,2018,40751.10546875,38941.03515625,40779.888333333336,1810.0703125,28.78286458333605,4.441769840791321
11220,3,2019,41971.0,39130.7265625,40779.888333333336,2840.2734375,1191.111666666664,6.767228413666579
11260,1,2017,60634.59375,61474.2890625,61103.776666666665,839.6953125,469.1829166666648,1.3848452847925612
