CBSA_Code,CBSA_Name,main_state,year,Metro_Micro,total_students,diploma_recipients,population,unemployment,Employees,Establishment_entries,Job_creation_entries,operations_adj,instruction_adj,student_adj,other_adj,per_cap_income_adj,total_expenditure
11020,Altoona,PA,2005,1,18956.0,1348.0,126730.0,5.2,51757.0,228.0,2229.0,43745255.50435228,164751712.74961597,38061724.014336914,24588049.15514593,38823.71786994368,271146741.42345107
11020,Altoona,PA,2006,1,18855.0,0.0,127002.0,4.6,51873.0,305.0,2069.0,43263526.78571428,162983382.93650794,38423491.071428575,21787770.833333336,38722.82242063492,266458171.62698412
11020,Altoona,PA,2007,1,19665.0,1369.0,127048.0,4.4,52274.0,230.0,2365.0,42970674.86734202,165163944.52484322,38637466.4737096,21687011.095031355,39516.93632416787,268459096.96092623
11020,Altoona,PA,2008,1,18368.0,1317.0,127112.0,5.2,52945.0,187.0,2251.0,42268290.75708313,160620692.5220622,39354997.21319089,21193527.63585694,39535.51927542963,263437508.1281932
11020,Altoona,PA,2009,1,18341.0,1343.0,127161.0,7.1,51777.0,200.0,2649.0,43268824.790307544,163339396.55172414,39615627.21342032,9174697.110904006,40219.72739981361,255398545.666356
11020,Altoona,PA,2010,1,18218.0,1376.0,127087.0,7.7,52383.0,178.0,1471.0,42573287.94131132,166650511.2333792,39401951.398441084,9814143.51215039,41063.23933975241,258439894.08528197
11020,Altoona,PA,2011,1,18011.0,,127179.0,7.1,52161.0,195.0,1223.0,41983006.669630945,160926142.2854602,38061666.96309471,8505521.120498,42027.347710093374,249476337.03868386
11020,Altoona,PA,2012,1,17869.0,,126909.0,7.2,52055.0,165.0,835.0,40054469.51219512,150278320.12195122,36783603.22299651,11702506.968641113,41850.82883275261,238818899.82578394
11020,Altoona,PA,2013,1,17721.0,,126360.0,6.7,53256.0,215.0,1543.0,42014912.01716738,158963093.1330472,36225995.7081545,8490776.394849785,41160.01802575107,245694777.25321886
11020,Altoona,PA,2014,1,17720.0,,125951.0,5.8,53112.0,201.0,1789.0,41017866.49767639,149807575.83438954,37122411.49133925,8827969.58174905,42133.78580481622,236775823.40515426
11020,Altoona,PA,2015,1,17668.0,,125429.0,5.3,55088.0,196.0,2383.0,42133318.14345991,154489192.8270042,36762539.24050633,9281802.10970464,44188.62827004219,242666852.32067508
11020,Altoona,PA,2016,1,17776.0,,124724.0,5.4,54870.0,225.0,1980.0,42480293.333333336,159463043.33333334,37962926.666666664,9955253.333333334,44339.44541666667,249861516.6666667
11020,Altoona,PA,2017,1,17800.0,,124268.0,5.1,53860.0,179.0,1386.0,44796011.01591187,160519300.2855977,37492234.19012648,9322461.03631171,44617.615667074664,252130006.52794778
11020,Altoona,PA,2018,1,17414.0,,123813.0,4.5,53382.0,163.0,915.0,44998515.73078455,161389367.58263642,37252160.09557945,9342062.126642773,45818.26284348865,252982105.53564316
11020,Altoona,PA,2019,1,17233.0,1267.0,123339.0,4.6,53787.0,199.0,1764.0,46775000.0,165543000.0,36798000.0,9722000.0,46395.0,258838000.0
11060,Altus,OK,1998,0,5890.0,329.0,28955.0,4.4,7385.0,56.0,485.0,8172987.7300613485,29606295.092024535,5007327.607361963,514537.42331288336,31711.50613496932,43301147.85276073
11060,Altus,OK,1999,0,5803.0,354.0,28789.0,3.3,7308.0,38.0,266.0,8062377.551020408,30030169.26770708,5043398.559423769,526441.1764705882,31710.79051620648,43662386.55462184
11060,Altus,OK,2000,0,5643.0,364.0,28278.0,2.9,7414.0,49.0,355.0,9717193.960511034,29163461.091753777,5442163.182346109,735026.1324041813,32926.20092915215,45057844.36701509
11060,Altus,OK,2001,0,5608.0,379.0,28036.0,3.2,7566.0,42.0,313.0,9015953.107344633,30566984.74576271,5756861.581920903,741096.6101694915,33977.7627118644,46080896.04519773
11060,Altus,OK,2002,0,5341.0,344.0,27513.0,3.5,7270.0,64.0,306.0,9272856.031128403,29963377.987770982,5855942.190105613,862756.5314063367,35601.85436353529,45954932.740411334
11060,Altus,OK,2003,0,5335.0,325.0,27242.0,3.6,7450.0,50.0,222.0,8451996.739130434,28948297.28260869,5858865.217391304,936640.2173913042,38139.60054347826,44195799.456521735
11060,Altus,OK,2004,0,5278.0,309.0,27480.0,3.7,7521.0,41.0,308.0,9350850.185283218,26414662.784542084,5628377.977766013,737726.310217046,37561.77501323451,42131617.25780836
11060,Altus,OK,2005,0,5168.0,305.0,26862.0,3.8,7588.0,46.0,447.0,8491910.906298002,27214440.348182283,5824932.411674347,981950.8448540707,38138.9708141321,42513234.51100871
11060,Altus,OK,2006,0,5136.0,297.0,26805.0,3.2,8189.0,55.0,369.0,7775004.960317461,28114316.46825397,6233955.853174604,1218887.400793651,38332.169642857145,43342164.68253969
11060,Altus,OK,2007,0,5002.0,313.0,26335.0,3.3,8361.0,47.0,871.0,8119986.010612639,28971932.46502653,6469592.378195851,800527.2551857212,39460.19633381572,44362038.10902075
11060,Altus,OK,2008,0,4834.0,295.0,26038.0,3.1,8542.0,29.0,239.0,8812326.985601485,28396595.448211793,6255326.985601486,1092633.5346028795,40529.57826288899,44556882.95401764
11060,Altus,OK,2009,0,4924.0,273.0,26256.0,5.1,7278.0,33.0,229.0,9588154.240447344,28859784.24976701,6247134.669151911,1158156.5703634669,39506.00745573159,45853229.729729734
11060,Altus,OK,2010,0,5008.0,300.0,26496.0,5.6,6966.0,46.0,268.0,7871480.055020632,29458844.108207244,6302811.554332875,1275569.005043558,40233.18156808803,44908704.72260431
11060,Altus,OK,2011,0,4872.0,,26476.0,5.2,6689.0,41.0,270.0,7389036.460649177,27860953.757225435,6001957.7590040015,953900.84481992,39697.73766118275,42205848.82169854
11060,Altus,OK,2012,0,4832.0,,26323.0,5.0,6375.0,31.0,111.0,7813550.522648083,24555441.20209059,5959280.052264808,942169.8606271776,39895.213850174216,39270441.63763066
11060,Altus,OK,2013,0,4844.0,,26282.0,5.2,6323.0,32.0,188.0,7758793.991416308,24721690.557939913,6259711.587982832,1038163.9484978539,39115.515450643776,39778360.08583691
11060,Altus,OK,2014,0,4721.0,,26018.0,4.2,6515.0,40.0,179.0,7137346.43008027,24110554.710604142,6010624.419095903,913908.7452471483,40193.62019433883,38172434.30502746
11060,Altus,OK,2015,0,4552.0,,25691.0,4.0,6715.0,33.0,155.0,6808956.540084387,24334656.118143458,5909151.476793248,914909.7046413501,38633.35696202531,37967673.83966244
11060,Altus,OK,2016,0,4518.0,,25759.0,4.0,6441.0,27.0,81.0,7183039.166666667,23280419.583333332,5757511.666666667,1151715.4166666667,38845.09166666667,37372685.83333333
11060,Altus,OK,2017,0,4482.0,,25435.0,3.3,6672.0,32.0,318.0,6522384.332925336,20970321.093431253,5640840.065279477,923274.1738066096,40007.504283965725,34056819.665442675
11060,Altus,OK,2018,0,4589.0,,25052.0,2.7,6626.0,30.0,267.0,7257562.325766628,22546609.717244126,6096678.215850259,1082473.51652728,40361.08920748706,36983323.77538829
11060,Altus,OK,2019,0,4489.0,247.0,24831.0,2.6,6643.0,44.0,255.0,7488000.0,25203000.0,6486000.0,945000.0,42435.0,40122000.0
11100,Amarillo,TX,1998,1,41825.0,2257.0,223545.0,3.7,80149.0,572.0,4198.0,56708926.38036809,228247546.0122699,37587899.99999999,9256967.484662576,36045.856441717784,331801339.8773006
11100,Amarillo,TX,1999,1,41846.0,2233.0,226621.0,3.6,82175.0,553.0,3963.0,56484222.08883553,233454406.9627851,38457832.5330132,9215022.809123648,35759.62965186074,337611484.39375746
11100,Amarillo,TX,2000,1,41916.0,2344.0,229215.0,3.9,85937.0,526.0,5392.0,57972030.77816493,248073547.03832754,40585321.71893148,9932504.645760745,35790.57549361208,356563404.18118477
11100,Amarillo,TX,2001,1,41741.0,2258.0,230351.0,3.9,87626.0,549.0,7194.0,64758553.10734463,265578398.87005648,45861311.86440678,11601845.762711864,38194.645762711865,387800109.6045198
11100,Amarillo,TX,2002,1,42105.0,2392.0,232326.0,4.6,84038.0,620.0,5433.0,69975666.48137854,275198013.34074485,48563101.16731517,13232723.73540856,38453.072818232344,406969504.72484714
11100,Amarillo,TX,2003,1,42194.0,2396.0,235138.0,4.9,84115.0,537.0,3833.0,69761630.4347826,283688032.6086956,50449332.06521738,13251930.434782607,38720.484239130434,417150925.54347825
11100,Amarillo,TX,2004,1,42557.0,2528.0,237566.0,4.3,88574.0,557.0,4883.0,67998061.40815246,279767474.8544203,50426638.96241397,13473995.764955001,37902.88883006881,411666170.9899417
11100,Amarillo,TX,2005,1,43254.0,2401.0,240380.0,4.0,88642.0,563.0,3881.0,71832977.4705581,284426644.64925754,52243712.749615975,14027495.135688683,38615.544290834616,422530830.0051203
11100,Amarillo,TX,2006,1,43769.0,2329.0,242656.0,3.7,94728.0,624.0,7600.0,69807622.02380952,288290334.8214286,53644997.51984127,13303756.4484127,39625.88988095238,425046710.81349206
11100,Amarillo,TX,2007,1,44389.0,2374.0,244608.0,3.4,91202.0,557.0,3778.0,71361639.17028461,289175360.8297154,54456822.47949831,14476098.408104196,40708.47612156295,429469920.8876025
11100,Amarillo,TX,2008,1,44716.0,2518.0,246458.0,3.5,93297.0,525.0,3246.0,74799078.95959125,295201077.56618667,54607923.827217825,14861003.71574547,43567.574547143515,439469084.0687412
11100,Amarillo,TX,2009,1,45517.0,2657.0,249373.0,5.3,91552.0,486.0,3168.0,74372239.51537745,308509318.2665424,56686521.43522833,14082564.305684995,41990.324790307546,453650643.52283317
11100,Amarillo,TX,2010,1,46622.0,2790.0,252744.0,5.7,90449.0,453.0,3616.0,76443865.65795507,328425019.25722146,58335006.41907382,13713539.202200824,44592.157267308576,476917430.53645116
11100,Amarillo,TX,2011,1,47771.0,,256387.0,5.6,92491.0,490.0,3068.0,74706694.53090262,321237194.75322366,57559218.319253,13987892.841262784,45554.16585148955,467491000.444642
11100,Amarillo,TX,2012,1,48330.0,,258545.0,4.8,93818.0,455.0,2878.0,71739664.19860627,309265586.23693377,57189487.80487805,13322905.487804877,45285.40548780488,451517643.72822297
11100,Amarillo,TX,2013,1,48778.0,,259955.0,4.7,95619.0,494.0,4417.0,75537950.21459226,305850122.7467811,58932814.163090125,16619402.575107295,45105.26051502146,456940289.6995708
11100,Amarillo,TX,2014,1,49104.0,,262187.0,3.7,96009.0,496.0,3083.0,76197951.83776933,308752078.58048165,59835096.32446135,16053898.183354458,46143.749471905365,460839024.92606676
11100,Amarillo,TX,2015,1,49048.0,,263298.0,3.1,97140.0,473.0,3670.0,75980661.60337552,320940182.7004219,62370300.84388185,18814988.607594933,46111.23333333333,478106133.75527424
11100,Amarillo,TX,2016,1,49395.0,,264860.0,3.2,97113.0,524.0,3805.0,69428942.5,320181147.5,62013642.5,17765822.916666668,45272.75041666667,469389555.4166667
11100,Amarillo,TX,2017,1,49589.0,,266396.0,3.1,97202.0,497.0,3396.0,79310816.40146878,314360772.3378213,61865629.130966954,17926124.43900449,45932.10771113831,473463342.30926156
11100,Amarillo,TX,2018,1,49260.0,,266616.0,2.8,97507.0,489.0,4063.0,81414635.60334529,318909121.4655516,61932148.94464357,19360288.331342097,46582.00238948626,481616194.34488255
11100,Amarillo,TX,2019,1,49182.0,3005.0,267313.0,2.6,97757.0,520.0,3809.0,80128000.0,315038000.0,62768000.0,17772000.0,48372.0,475706000.0
11140,Americus,GA,1998,0,6283.0,224.0,36480.0,7.6,12725.0,77.0,644.0,8353389.570552146,34572836.196319014,8657719.63190184,1284774.8466257667,32053.485276073618,52868720.24539877
11140,Americus,GA,1999,0,6500.0,195.0,36663.0,5.8,13182.0,74.0,499.0,8730021.608643457,36496340.33613445,8851271.908763506,808846.9387755102,31835.11044417767,54886480.79231692
11140,Americus,GA,2000,0,6482.0,209.0,37239.0,4.1,13262.0,53.0,247.0,8928711.382113822,38098112.078977935,9169265.389082463,727601.6260162602,31010.67828106853,56923690.47619048
11140,Americus,GA,2001,0,6669.0,223.0,37307.0,5.5,12558.0,63.0,523.0,10011305.084745763,41611202.259887,9177751.97740113,550405.0847457626,30993.151412429375,61350664.40677966
11140,Americus,GA,2002,0,6773.0,228.0,37282.0,6.0,12422.0,80.0,759.0,9892562.534741523,44276324.06892718,9279962.75708727,841436.3535297386,31400.357976653693,64290285.7142857
11140,Americus,GA,2003,0,6900.0,279.0,37154.0,5.5,12416.0,64.0,223.0,9793032.06521739,46171915.76086956,9387247.282608695,926912.4999999999,31916.640760869563,66279107.60869565
11140,Americus,GA,2004,0,6905.0,265.0,36972.0,5.8,12631.0,55.0,538.0,10703122.816304922,48641205.92906299,10246950.767601905,1089669.1371095816,32707.671254632078,70680948.6500794
11140,Americus,GA,2005,0,6882.0,262.0,36892.0,6.8,12042.0,58.0,411.0,11783410.138248848,49142057.34767025,10474142.345110087,840549.9231950844,32740.859703020993,72240159.75422426
11140,Americus,GA,2006,0,6894.0,266.0,37159.0,6.1,12150.0,57.0,544.0,11569917.658730159,53793394.84126984,10821589.285714285,1057806.5476190476,32416.570436507936,77242708.33333333
11140,Americus,GA,2007,0,6862.0,259.0,37588.0,7.0,12090.0,75.0,620.0,11857424.505547516,54116382.537385434,10672052.098408105,1385195.8514230584,32196.24409068982,78031054.99276412
11140,Americus,GA,2008,0,6839.0,310.0,37847.0,7.7,11630.0,68.0,433.0,12558159.77705527,56656611.704598226,11641297.724105896,1625886.2052949371,31871.645146307474,82481955.41105433
11140,Americus,GA,2009,0,6599.0,314.0,37678.0,12.9,10813.0,49.0,486.0,12348904.00745573,51355664.95806151,11363517.707362534,1694340.1677539607,31817.13466915191,76762426.84063374
11140,Americus,GA,2010,0,6537.0,331.0,37618.0,13.0,9973.0,44.0,610.0,11504741.403026134,49715536.451169185,11195228.335625859,1178259.9724896837,31856.3979825768,73593766.16231087
11140,Americus,GA,2011,0,6470.0,,36991.0,12.2,10061.0,45.0,237.0,10988619.386393953,43886260.560249,11218283.23699422,1007337.4833259226,33280.79324144064,67100500.66696309
11140,Americus,GA,2012,0,6358.0,,36450.0,11.5,10146.0,49.0,184.0,10313753.048780488,43847649.82578397,11624549.651567943,988944.2508710801,32936.96646341463,66774896.777003475
11140,Americus,GA,2013,0,6299.0,,36242.0,10.9,9663.0,42.0,332.0,10575883.690987123,44361206.437768236,11015951.072961373,924031.7596566522,32527.673819742486,66877072.96137339
11140,Americus,GA,2014,0,6283.0,,36124.0,9.3,9609.0,50.0,205.0,10162103.506548375,44423959.01985636,11474632.02365864,894463.8783269962,33296.0937896071,66955158.428390376
11140,Americus,GA,2015,0,6145.0,,35643.0,8.2,9093.0,45.0,307.0,10396308.860759493,42014638.8185654,11617627.00421941,923540.9282700421,34478.50168776371,64952115.61181435
11140,Americus,GA,2016,0,6135.0,,35286.0,7.1,9372.0,57.0,345.0,11415939.583333334,41462820.416666664,12010442.083333334,1194332.0833333333,34623.910833333335,66083534.16666667
11140,Americus,GA,2017,0,6011.0,,34812.0,6.3,9446.0,41.0,242.0,10762142.798857609,39587075.479396164,12256073.439412484,1165307.6295389638,35782.35128518972,63770599.347205214
11140,Americus,GA,2018,0,5897.0,,34626.0,5.5,10004.0,43.0,336.0,10463231.780167265,42969005.17722023,11851201.115093589,1867597.7698128237,35476.21107128634,67151035.84229392
11140,Americus,GA,2019,0,5794.0,322.0,34320.0,4.5,9515.0,41.0,156.0,10545000.0,41833000.0,11832000.0,1500000.0,36688.0,65710000.0
11180,Ames,IA,1998,1,15094.0,1070.0,104151.0,2.6,34270.0,193.0,1748.0,22125109.202453986,96300071.16564415,14273707.361963188,3642548.466257668,39379.36871165644,136341436.19631898
11180,Ames,IA,1999,1,15098.0,1150.0,105536.0,2.2,34886.0,201.0,1284.0,26119463.38535414,94163903.96158463,15142474.18967587,2403518.607442977,39358.76830732293,137829360.1440576
11180,Ames,IA,2000,1,15197.0,1145.0,106403.0,1.9,36388.0,212.0,1734.0,26919775.261324044,95254932.05574913,15821623.1126597,2708459.930313589,39856.235191637636,140704790.36004648
11180,Ames,IA,2001,1,14921.0,1159.0,106509.0,2.3,35005.0,214.0,2391.0,28743858.192090392,96267438.4180791,16351798.305084744,2614785.310734463,39733.17966101695,143977880.2259887
11180,Ames,IA,2002,1,14735.0,1154.0,107971.0,2.7,34613.0,204.0,1531.0,27041092.273485266,99607871.03946635,17589146.74819344,3337318.5102834906,40019.395219566424,147575428.57142857
11180,Ames,IA,2003,1,14709.0,1124.0,108300.0,3.0,34815.0,214.0,1533.0,27405759.23913043,98013701.08695652,17065195.65217391,2751554.3478260865,40554.85380434782,145236210.32608694
11180,Ames,IA,2004,1,14581.0,1140.0,109126.0,3.1,34979.0,204.0,1318.0,23554450.50291159,99222158.28480677,16743003.176283747,2628742.1916357856,41399.30545262043,142148354.1556379
11180,Ames,IA,2005,1,14414.0,1124.0,109384.0,3.2,36635.0,204.0,1343.0,23729169.4828469,98974098.82232463,15407463.389656937,3199850.4864311316,40951.27803379416,141310582.1812596
11180,Ames,IA,2006,1,14520.0,1079.0,111210.0,2.7,37567.0,228.0,1627.0,25818597.222222224,99582212.79761904,14307023.80952381,5157124.007936508,42067.46974206349,144864957.83730158
11180,Ames,IA,2007,1,14427.0,1149.0,113093.0,2.9,37880.0,211.0,1454.0,26194139.893873613,102122114.80945489,15930369.030390738,4508362.276893391,42794.287506029905,148754986.0106126
11180,Ames,IA,2008,1,14608.0,1133.0,114285.0,3.2,38094.0,216.0,1621.0,26695887.598699484,104726549.0013934,16036772.410589872,4542742.684626102,42740.97352531351,152001951.69530883
11180,Ames,IA,2009,1,14683.0,1072.0,115645.0,5.1,36056.0,157.0,953.0,28103169.617893755,109609034.0167754,16458453.40167754,4830418.452935694,41430.310810810806,159001075.4892824
11180,Ames,IA,2010,1,14648.0,1072.0,115953.0,4.6,35097.0,186.0,1234.0,26820948.647409447,109622728.5648785,16143920.22008253,4638006.419073819,40730.2783127006,157225603.85144427
11180,Ames,IA,2011,1,14685.0,,117558.0,4.2,35413.0,176.0,1082.0,26553461.53846154,106709556.247221,16143549.57759004,4437514.895509115,41925.022232103154,153844082.2587817
11180,Ames,IA,2012,1,14752.0,,118375.0,3.7,38719.0,174.0,1785.0,26075608.88501742,108386285.27874564,16763050.522648083,4528206.445993031,44218.503919860625,155753151.13240418
11180,Ames,IA,2013,1,14870.0,,120509.0,3.5,39708.0,168.0,1605.0,26417212.01716738,108558367.81115879,16940948.068669528,4480785.836909871,41808.59613733905,156397313.73390555
11180,Ames,IA,2014,1,14970.0,,122558.0,3.0,38412.0,156.0,1160.0,28227465.14575412,109899147.02154627,17277844.528939586,4650564.005069708,42185.63878326996,160055020.70130968
11180,Ames,IA,2015,1,15027.0,,123658.0,2.6,39012.0,191.0,1005.0,28818576.793248944,113651637.13080168,17225764.556962024,4684596.624472573,42957.6,164380575.1054852
11180,Ames,IA,2016,1,15088.0,,123978.0,2.6,39452.0,202.0,1140.0,29430004.583333332,115164083.75,18547838.75,4644151.25,42590.03125,167786078.33333334
11180,Ames,IA,2017,1,15077.0,,124449.0,2.2,38681.0,189.0,1263.0,29243274.98980008,118259424.31660546,18746117.09506324,5430104.039167686,42464.352509179924,171678920.44063646
11180,Ames,IA,2018,1,15239.0,,123806.0,1.9,38195.0,185.0,1125.0,28693185.583432898,116633211.86778177,18491661.887694146,5466338.510553565,43621.74790919953,169284397.8494624
11180,Ames,IA,2019,1,15457.0,1096.0,124565.0,2.0,39003.0,206.0,1242.0,29493000.0,116633000.0,18944000.0,5817000.0,44051.0,170887000.0
11200,Amherst Town-Northampton,MA,1998,1,21227.0,1283.0,,,43555.0,301.0,1827.0,38215384.66257668,161934966.87116563,33816717.177914105,3231546.0122699384,,237198614.72392637
11200,Amherst Town-Northampton,MA,1999,1,20605.0,1342.0,,,44679.0,289.0,1040.0,40282726.290516205,166088354.14165667,35515594.237695076,3201621.8487394955,,245088296.51860744
11200,Amherst Town-Northampton,MA,2000,1,21295.0,1375.0,,,45513.0,281.0,1651.0,44132750.871080145,180010127.17770037,36974041.811846696,4068629.5005807206,,265185549.36120793
11200,Amherst Town-Northampton,MA,2001,1,21057.0,1372.0,,,44824.0,309.0,2003.0,43727589.26553672,189735178.53107342,38032846.892655365,3797939.5480225985,,275293554.2372881
11200,Amherst Town-Northampton,MA,2002,1,20803.0,1463.0,,,46359.0,302.0,1948.0,43756111.72873818,194872111.1728738,40818191.217342965,5948329.627570872,,285394743.7465258
11200,Amherst Town-Northampton,MA,2003,1,20857.0,1476.0,,,47911.0,367.0,3457.0,45400646.73913043,197285057.06521738,41155192.9347826,6534246.739130434,,290375143.4782609
11200,Amherst Town-Northampton,MA,2004,1,20834.0,1398.0,,,47554.0,343.0,1735.0,47003318.15775542,199692359.97882476,41663262.57278983,7059160.931709899,,295418101.6410799
11200,Amherst Town-Northampton,MA,2005,1,20799.0,1499.0,,,49233.0,286.0,3706.0,47060321.55657962,202289729.64669737,42288040.45058884,7545310.291858679,,299183401.9457245
11200,Amherst Town-Northampton,MA,2006,1,20719.0,1436.0,,,49373.0,342.0,1748.0,48892478.17460318,207401111.1111111,44600371.03174603,7820665.674603174,,308714625.99206346
11200,Amherst Town-Northampton,MA,2007,1,20592.0,1568.0,,,53018.0,313.0,1988.0,49441500.723589,213630997.58803666,44970142.788229614,8229765.557163531,,316272406.65701884
11200,Amherst Town-Northampton,MA,2008,1,20394.0,1534.0,,,53468.0,286.0,1559.0,50984418.48583371,216149041.33766833,45968993.03297723,8285012.540640965,,321387465.39712024
11200,Amherst Town-Northampton,MA,2009,1,20155.0,1589.0,,,54634.0,269.0,1480.0,52631781.919850886,212948294.50139794,49365828.05219012,9460661.696178937,,324406566.16961783
11200,Amherst Town-Northampton,MA,2010,1,19974.0,1512.0,,,55639.0,294.0,1299.0,50091876.20357634,193304979.36726272,45625039.88995873,8900845.483723063,,297922740.94452083
11200,Amherst Town-Northampton,MA,2011,1,19610.0,,,,56018.0,236.0,1401.0,47988375.27790129,194558253.00133392,45216491.77412183,8935288.128056914,,296698408.181414
11200,Amherst Town-Northampton,MA,2012,1,19345.0,,,,56835.0,265.0,1307.0,48687685.540069684,195324285.27874562,44925688.153310105,9803689.459930314,,298741348.4320557
11200,Amherst Town-Northampton,MA,2013,1,19129.0,,,,58234.0,244.0,1226.0,47235362.23175965,177747715.02145922,44447903.00429184,9444438.62660944,,278875418.88412017
11200,Amherst Town-Northampton,MA,2014,1,18824.0,,,,58752.0,264.0,1232.0,49097208.702999584,201212242.0785805,45713801.85889312,9832621.039290242,,305855873.67976344
11200,Amherst Town-Northampton,MA,2015,1,18557.0,,,,60504.0,240.0,1306.0,49838843.03797468,209243517.72151896,47828846.835443035,8716456.962025316,,315627664.556962
11200,Amherst Town-Northampton,MA,2016,1,18384.0,,,,61411.0,315.0,1488.0,48187730.416666664,196395712.08333334,48294272.083333336,8266567.916666667,,301144282.5
11200,Amherst Town-Northampton,MA,2017,1,18247.0,,,,62184.0,219.0,1031.0,47273724.19420645,201043212.15830272,49147396.98082415,8582798.449612403,,306047131.7829457
11200,Amherst Town-Northampton,MA,2018,1,18041.0,,,,49960.0,247.0,1490.0,45949626.04540024,201915424.53205895,52182759.06013541,9309475.90601354,,309357285.5436081
11200,Amherst Town-Northampton,MA,2019,1,18003.0,1362.0,,,50851.0,260.0,1360.0,48832000.0,207602000.0,50884000.0,5791000.0,,313109000.0
11220,Amsterdam,NY,1998,0,7702.0,340.0,50321.0,6.0,14492.0,70.0,439.0,13097173.6196319,67134584.04907975,12562242.944785275,3413516.5644171773,35421.509202453984,96207517.17791411
11220,Amsterdam,NY,1999,0,7761.0,425.0,49918.0,6.3,14103.0,79.0,450.0,13207073.829531811,69548558.22328931,13105776.110444177,3155577.430972389,36042.035414165664,99016985.59423769
11220,Amsterdam,NY,2000,0,7765.0,454.0,49605.0,4.7,15108.0,88.0,640.0,14056075.49361208,73466975.6097561,12801333.914053427,3373695.7026713127,37063.13588850175,103698080.72009292
11220,Amsterdam,NY,2001,0,7748.0,438.0,49472.0,5.0,14479.0,91.0,424.0,14860937.288135592,74395698.30508474,12968468.36158192,3094403.3898305083,37824.819774011296,105319507.34463276
11220,Amsterdam,NY,2002,0,7703.0,239.0,49298.0,5.8,14292.0,101.0,713.0,15340578.654808225,77356712.0622568,13215667.59310728,3297520.8449138408,38829.729294052246,109210479.15508614
11220,Amsterdam,NY,2003,0,7694.0,487.0,49449.0,6.5,14566.0,96.0,581.0,16186921.739130434,78378998.3695652,13668832.60869565,3236550.5434782603,39783.58478260869,111471303.26086956
11220,Amsterdam,NY,2004,0,7735.0,0.0,49460.0,6.0,14688.0,81.0,224.0,16522362.096347272,80171222.33986235,14081773.954473265,3734654.8438327154,39265.990471148754,114510013.23451559
11220,Amsterdam,NY,2005,0,7401.0,426.0,49505.0,5.3,15586.0,90.0,636.0,16392032.770097286,85057891.44905274,14112597.542242704,3555971.3261648742,38381.18535586278,119118493.0875576
11220,Amsterdam,NY,2006,0,7663.0,465.0,49724.0,5.7,15186.0,99.0,612.0,17512152.281746034,84485004.96031746,14227117.55952381,3654125.4960317463,38668.28323412698,119878400.29761904
11220,Amsterdam,NY,2007,0,7634.0,441.0,49798.0,5.7,15215.0,87.0,616.0,17468516.160154365,83215363.24167873,14506935.359382536,3833649.7829232994,39297.377231066086,119024464.54413892
11220,Amsterdam,NY,2008,0,7268.0,490.0,49951.0,7.0,15232.0,88.0,1132.0,17590212.261960052,84939193.2187645,15509457.965629352,4198325.592196934,39191.10218300046,122237189.03855082
11220,Amsterdam,NY,2009,0,7213.0,426.0,50001.0,9.6,15048.0,76.0,298.0,17524863.000931967,86915361.13699907,16049762.348555451,3805712.0223671948,39640.64911463187,124295698.50885367
11220,Amsterdam,NY,2010,0,7170.0,495.0,50320.0,10.3,14877.0,82.0,476.0,17781760.20174232,90891325.99724896,15563583.218707016,4071738.193489225,40389.110499770744,128308407.61118752
11220,Amsterdam,NY,2011,0,7102.0,,49957.0,10.3,15137.0,78.0,371.0,18348095.153401513,90539856.82525566,15940035.571365051,3814466.429524233,39848.951978657184,128642453.97954644
11220,Amsterdam,NY,2012,0,6965.0,,49905.0,10.6,15097.0,81.0,489.0,17205179.878048778,86988115.41811846,15849836.236933798,4082736.0627177698,39186.91594076655,124125867.5958188
11220,Amsterdam,NY,2013,0,7004.0,,49853.0,9.4,15055.0,71.0,481.0,16419671.24463519,84123105.15021458,15562582.403433476,3996821.4592274674,39320.73390557939,120102180.25751072
11220,Amsterdam,NY,2014,0,7956.0,,49819.0,7.5,14822.0,66.0,571.0,16737709.33671314,86614999.1550486,15383050.274609212,4379416.138572033,38633.70975918885,123115174.90494297
11220,Amsterdam,NY,2015,0,7927.0,,49737.0,6.6,14787.0,79.0,243.0,20190589.87341772,99652871.30801687,17326102.531645566,4654387.341772151,40002.48481012658,141823951.0548523
11220,Amsterdam,NY,2016,0,7997.0,,49433.0,5.7,15090.0,56.0,236.0,19822077.083333332,106075014.16666667,17959728.75,5681867.083333333,40779.888333333336,149538687.08333334
11220,Amsterdam,NY,2017,0,8020.0,,49425.0,5.6,15032.0,61.0,211.0,19795624.23500612,107724709.50632395,18370547.939616483,5568855.977152183,41966.72337821298,151459737.65809873
11220,Amsterdam,NY,2018,0,7957.0,,49754.0,5.0,15363.0,74.0,452.0,20186145.36041418,107405201.51334131,18725875.348466747,6204620.071684589,40751.105535643175,152521842.29390684
11220,Amsterdam,NY,2019,0,7998.0,499.0,49638.0,4.8,15954.0,59.0,242.0,19866000.0,107721000.0,19311000.0,5992000.0,41971.0,152890000.0
11260,Anchorage,AK,1998,1,61839.0,3044.0,312895.0,5.0,115621.0,1015.0,7314.0,140509503.06748465,472514775.46012264,47207239.877300605,0.0,49602.66257668711,660231518.404908
11260,Anchorage,AK,1999,1,62751.0,3357.0,317172.0,5.1,116476.0,904.0,4540.0,150330419.56782714,446158129.6518607,76120631.45258103,0.0,49579.09423769508,672609180.6722689
